,countyCode,prog,countyName,regionCode,regionName,electionType,candTksInfo,seats,allTowns
94,10020,1.0,嘉義市,1002002,嘉義市第2選舉區,縣市議員,"[{'candNo': 1, 'tks': 3049, 'candVictor': ' ', 'tksRate': 4.06, 'name': '蔡坤叡', 'party': '無黨籍'}, {'candNo': 2, 'tks': 2568, 'candVictor': ' ', 'tksRate': 3.42, 'name': '王冠鈞', 'party': '無黨籍'}, {'candNo': 3, 'tks': 3091, 'candVictor': ' ', 'tksRate': 4.12, 'name': '鄭光宏', 'party': '國民黨'}, {'candNo': 4, 'tks': 4452, 'candVictor': '*', 'tksRate': 5.93, 'name': '蔡文旭', 'party': '民進黨'}, {'candNo': 5, 'tks': 3287, 'candVictor': '*', 'tksRate': 4.38, 'name': '黃思婷', 'party': '無黨籍'}, {'candNo': 6, 'tks': 4240, 'candVictor': '*', 'tksRate': 5.65, 'name': '李錦洋', 'party': '無黨籍'}, {'candNo': 7, 'tks': 2730, 'candVictor': ' ', 'tksRate': 3.63, 'name': '陳姿妏', 'party': '無黨籍'}, {'candNo': 8, 'tks': 3763, 'candVictor': '*', 'tksRate': 5.01, 'name': '林雪峰', 'party': '國民黨'}, {'candNo': 9, 'tks': 2771, 'candVictor': ' ', 'tksRate': 3.69, 'name': '孫貫志', 'party': '無黨籍'}, {'candNo': 10, 'tks': 3245, 'candVictor': '*', 'tksRate': 4.32, 'name': '張秀華', 'party': '國民黨'}, {'candNo': 11, 'tks': 3275, 'candVictor': '*', 'tksRate': 4.36, 'name': '陳品蓁', 'party': '民進黨'}, {'candNo': 12, 'tks': 4054, 'candVictor': '*', 'tksRate': 5.4, 'name': '林煒軒', 'party': '民進黨'}, {'candNo': 13, 'tks': 3660, 'candVictor': '*', 'tksRate': 4.87, 'name': '莊豐安', 'party': '無黨籍'}, {'candNo': 14, 'tks': 3209, 'candVictor': ' ', 'tksRate': 4.27, 'name': '蘇慶良', 'party': '國民黨'}, {'candNo': 15, 'tks': 3445, 'candVictor': '*', 'tksRate': 4.59, 'name': '王浩', 'party': '時代力量'}, {'candNo': 16, 'tks': 3184, 'candVictor': ' ', 'tksRate': 4.24, 'name': '張閔舜', 'party': '國民黨'}, {'candNo': 17, 'tks': 3967, 'candVictor': '*', 'tksRate': 5.28, 'name': '洪瑋庭', 'party': '台灣基進'}, {'candNo': 18, 'tks': 3305, 'candVictor': '*', 'tksRate': 4.4, 'name': '許明對', 'party': '民進黨'}, {'candNo': 19, 'tks': 3054, 'candVictor': ' ', 'tksRate': 4.07, 'name': '蘇澤峰', 'party': '無黨籍'}, {'candNo': 20, 'tks': 3153, 'candVictor': ' ', 'tksRate': 4.2, 'name': '黃敏修', 'party': '民進黨'}, {'candNo': 21, 'tks': 4053, 'candVictor': '*', 'tksRate': 5.4, 'name': '黃大祐', 'party': '民進黨'}, {'candNo': 22, 'tks': 3551, 'candVictor': '*', 'tksRate': 4.73, 'name': '李忠曆', 'party': '無黨籍'}]",13,['西區']
95,63000,1.0,台北市,6300001,台北市第1選舉區,直轄市議員,"[{'candNo': 1, 'tks': 14510, 'candVictor': '*', 'tksRate': 4.82, 'name': '陳政忠', 'party': '無黨籍'}, {'candNo': 2, 'tks': 15183, 'candVictor': '*', 'tksRate': 5.05, 'name': '項豪', 'party': '中國國家社會主義勞工黨'}, {'candNo': 3, 'tks': 10150, 'candVictor': ' ', 'tksRate': 3.37, 'name': '楊靜宇', 'party': '無黨籍'}, {'candNo': 4, 'tks': 10259, 'candVictor': ' ', 'tksRate': 3.41, 'name': '黃郁芬', 'party': '無黨籍'}, {'candNo': 5, 'tks': 10653, 'candVictor': ' ', 'tksRate': 3.54, 'name': '蘇府庭', 'party': '無黨籍'}, {'candNo': 6, 'tks': 13772, 'candVictor': '*', 'tksRate': 4.58, 'name': '張斯綱', 'party': '國民黨'}, {'candNo': 7, 'tks': 11642, 'candVictor': ' ', 'tksRate': 3.87, 'name': '王郁揚', 'party': '金色力量黨'}, {'candNo': 8, 'tks': 13141, 'candVictor': ' ', 'tksRate': 4.37, 'name': '鄭穎隆', 'party': '共和黨'}, {'candNo': 9, 'tks': 13554, 'candVictor': '*', 'tksRate': 4.51, 'name': '林志穎', 'party': '無黨籍'}, {'candNo': 10, 'tks': 15368, 'candVictor': '*', 'tksRate': 5.11, 'name': '張渝江', 'party': '無黨籍'}, {'candNo': 11, 'tks': 16122, 'candVictor': '*', 'tksRate': 5.36, 'name': '陳思宇', 'party': '台灣民眾黨'}, {'candNo': 12, 'tks': 12541, 'candVictor': ' ', 'tksRate': 4.17, 'name': '林瑞圖', 'party': '無黨籍'}, {'candNo': 13, 'tks': 14577, 'candVictor': '*', 'tksRate': 4.85, 'name': '黃瀞瑩', 'party': '台灣民眾黨'}, {'candNo': 14, 'tks': 15169, 'candVictor': '*', 'tksRate': 5.04, 'name': '郝淑薏', 'party': '無黨籍'}, {'candNo': 15, 'tks': 9691, 'candVictor': ' ', 'tksRate': 3.22, 'name': '侯漢廷', 'party': '新黨'}, {'candNo': 16, 'tks': 13112, 'candVictor': ' ', 'tksRate': 4.36, 'name': '鍾佩玲', 'party': '民進黨'}, {'candNo': 17, 'tks': 11110, 'candVictor': ' ', 'tksRate': 3.69, 'name': '陳慈慧', 'party': '民進黨'}, {'candNo': 18, 'tks': 10075, 'candVictor': ' ', 'tksRate': 3.35, 'name': '劉仕傑', 'party': '時代力量'}, {'candNo': 19, 'tks': 15210, 'candVictor': '*', 'tksRate': 5.06, 'name': '陳重文', 'party': '國民黨'}, {'candNo': 20, 'tks': 13477, 'candVictor': '*', 'tksRate': 4.48, 'name': '林世宗', 'party': '民進黨'}, {'candNo': 21, 'tks': 13745, 'candVictor': '*', 'tksRate': 4.57, 'name': '汪志冰', 'party': '國民黨'}, {'candNo': 22, 'tks': 15847, 'candVictor': '*', 'tksRate': 5.27, 'name': '林杏兒', 'party': '國民黨'}, {'candNo': 23, 'tks': 11911, 'candVictor': ' ', 'tksRate': 3.96, 'name': '李光輝', 'party': '無黨籍'}]",12,"['北投區', '士林區']"
96,63000,1.0,台北市,6300002,台北市第2選舉區,直轄市議員,"[{'candNo': 1, 'tks': 14244, 'candVictor': '*', 'tksRate': 6.65, 'name': '李彥秀', 'party': '國民黨'}, {'candNo': 2, 'tks': 14509, 'candVictor': '*', 'tksRate': 6.77, 'name': '游淑慧', 'party': '國民黨'}, {'candNo': 3, 'tks': 11720, 'candVictor': ' ', 'tksRate': 5.47, 'name': '闕枚莎', 'party': '國民黨'}, {'candNo': 4, 'tks': 12688, 'candVictor': ' ', 'tksRate': 5.92, 'name': '李建昌', 'party': '民進黨'}, {'candNo': 5, 'tks': 11285, 'candVictor': ' ', 'tksRate': 5.27, 'name': '吳欣岱', 'party': '台灣基進'}, {'candNo': 6, 'tks': 11959, 'candVictor': ' ', 'tksRate': 5.58, 'name': '何孟樺', 'party': '民進黨'}, {'candNo': 7, 'tks': 14001, 'candVictor': '*', 'tksRate': 6.53, 'name': '陳宥丞', 'party': '台灣民眾黨'}, {'candNo': 8, 'tks': 17725, 'candVictor': '*', 'tksRate': 8.27, 'name': '王孝維', 'party': '民進黨'}, {'candNo': 9, 'tks': 17671, 'candVictor': '*', 'tksRate': 8.25, 'name': '吳世正', 'party': '國民黨'}, {'candNo': 10, 'tks': 16263, 'candVictor': '*', 'tksRate': 7.59, 'name': '李明賢', 'party': '國民黨'}, {'candNo': 11, 'tks': 12877, 'candVictor': ' ', 'tksRate': 6.01, 'name': '江志銘', 'party': '民進黨'}, {'candNo': 12, 'tks': 14511, 'candVictor': '*', 'tksRate': 6.77, 'name': '劉榮之', 'party': '新黨'}, {'candNo': 13, 'tks': 17502, 'candVictor': '*', 'tksRate': 8.17, 'name': '陳志明', 'party': '時代力量'}]",9,"['內湖區', '南港區']"
97,63000,1.0,台北市,6300003,台北市第3選舉區,直轄市議員,"[{'candNo': 1, 'tks': 9789, 'candVictor': ' ', 'tksRate': 4.01, 'name': '洪健益', 'party': '民進黨'}, {'candNo': 2, 'tks': 13571, 'candVictor': '*', 'tksRate': 5.56, 'name': '吳崢', 'party': '無黨籍'}, {'candNo': 3, 'tks': 11758, 'candVictor': ' ', 'tksRate': 4.82, 'name': '王鴻薇', 'party': '國民黨'}, {'candNo': 4, 'tks': 10995, 'candVictor': ' ', 'tksRate': 4.51, 'name': '許淑華', 'party': '民進黨'}, {'candNo': 5, 'tks': 10192, 'candVictor': ' ', 'tksRate': 4.18, 'name': '戴錫欽', 'party': '國民黨'}, {'candNo': 6, 'tks': 12352, 'candVictor': '*', 'tksRate': 5.06, 'name': '徐巧芯', 'party': '國民黨'}, {'candNo': 7, 'tks': 11127, 'candVictor': ' ', 'tksRate': 4.56, 'name': '高毓安', 'party': '無黨籍'}, {'candNo': 8, 'tks': 13160, 'candVictor': '*', 'tksRate': 5.39, 'name': '詹為元', 'party': '國民黨'}, {'candNo': 9, 'tks': 13888, 'candVictor': '*', 'tksRate': 5.69, 'name': '秦慧珠', 'party': '國民黨'}, {'candNo': 10, 'tks': 12661, 'candVictor': '*', 'tksRate': 5.19, 'name': '洪士奇', 'party': '無黨籍'}, {'candNo': 11, 'tks': 12321, 'candVictor': '*', 'tksRate': 5.05, 'name': '楊寶楨', 'party': '台灣民眾黨'}, {'candNo': 12, 'tks': 10599, 'candVictor': ' ', 'tksRate': 4.34, 'name': '林柏勛', 'party': '時代力量'}, {'candNo': 13, 'tks': 11659, 'candVictor': ' ', 'tksRate': 4.78, 'name': '吳蕚洋', 'party': '無黨籍'}, {'candNo': 14, 'tks': 13739, 'candVictor': '*', 'tksRate': 5.63, 'name': '許家蓓', 'party': '民進黨'}, {'candNo': 15, 'tks': 12971, 'candVictor': '*', 'tksRate': 5.32, 'name': '張文潔', 'party': '民進黨'}, {'candNo': 16, 'tks': 9438, 'candVictor': ' ', 'tksRate': 3.87, 'name': '郭榮先', 'party': '新黨'}]",9,"['松山區', '信義區']"
98,63000,1.0,台北市,6300004,台北市第4選舉區,直轄市議員,"[{'candNo': 1, 'tks': 8934, 'candVictor': ' ', 'tksRate': 4.54, 'name': '林珍羽', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 10830, 'candVictor': '!', 'tksRate': 5.5, 'name': '梁文傑', 'party': '民進黨'}, {'candNo': 3, 'tks': 12373, 'candVictor': '*', 'tksRate': 6.28, 'name': '徐千淳', 'party': '時代力量'}, {'candNo': 4, 'tks': 11913, 'candVictor': '*', 'tksRate': 6.05, 'name': '顏若芳', 'party': '民進黨'}, {'candNo': 5, 'tks': 10089, 'candVictor': ' ', 'tksRate': 5.12, 'name': '葉林傳', 'party': '國民黨'}, {'candNo': 6, 'tks': 9287, 'candVictor': ' ', 'tksRate': 4.71, 'name': '柳采葳', 'party': '國民黨'}, {'candNo': 7, 'tks': 11492, 'candVictor': '*', 'tksRate': 5.83, 'name': '連紹傑', 'party': '小民參政歐巴桑聯盟'}, {'candNo': 8, 'tks': 10398, 'candVictor': ' ', 'tksRate': 5.28, 'name': '王世堅', 'party': '民進黨'}, {'candNo': 9, 'tks': 10667, 'candVictor': ' ', 'tksRate': 5.41, 'name': '陳炳甫', 'party': '國民黨'}, {'candNo': 10, 'tks': 11164, 'candVictor': '-', 'tksRate': 5.67, 'name': '林亮君', 'party': '無黨籍'}, {'candNo': 11, 'tks': 11567, 'candVictor': '*', 'tksRate': 5.87, 'name': '林婕麗', 'party': '新黨'}, {'candNo': 12, 'tks': 12166, 'candVictor': '*', 'tksRate': 6.18, 'name': '高世俊', 'party': '國民黨'}, {'candNo': 13, 'tks': 10529, 'candVictor': ' ', 'tksRate': 5.34, 'name': '陳怡君', 'party': '民進黨'}]",8,"['中山區', '大同區']"
99,63000,1.0,台北市,6300005,台北市第5選舉區,直轄市議員,"[{'candNo': 1, 'tks': 8825, 'candVictor': ' ', 'tksRate': 4.52, 'name': '呂增塔', 'party': '無黨籍'}, {'candNo': 2, 'tks': 12151, 'candVictor': '*', 'tksRate': 6.22, 'name': '洪婉臻', 'party': '民進黨'}, {'candNo': 3, 'tks': 7827, 'candVictor': ' ', 'tksRate': 4.01, 'name': '郭昭巖', 'party': '國民黨'}, {'candNo': 4, 'tks': 11910, 'candVictor': '*', 'tksRate': 6.1, 'name': '陳樹霖', 'party': '無黨籍'}, {'candNo': 5, 'tks': 12093, 'candVictor': '*', 'tksRate': 6.19, 'name': '王麒傑', 'party': '無黨籍'}, {'candNo': 6, 'tks': 11971, 'candVictor': '*', 'tksRate': 6.13, 'name': '李菁琪', 'party': '綠黨'}, {'candNo': 7, 'tks': 9144, 'candVictor': ' ', 'tksRate': 4.68, 'name': '應曉薇', 'party': '國民黨'}, {'candNo': 8, 'tks': 12088, 'candVictor': '*', 'tksRate': 6.19, 'name': '張榮法', 'party': '新黨'}, {'candNo': 9, 'tks': 11781, 'candVictor': '*', 'tksRate': 6.03, 'name': '李有宜', 'party': '無黨籍'}, {'candNo': 10, 'tks': 7436, 'candVictor': ' ', 'tksRate': 3.81, 'name': '邵維倫', 'party': '民進黨'}, {'candNo': 11, 'tks': 9562, 'candVictor': ' ', 'tksRate': 4.9, 'name': '吳怡萱', 'party': '台灣民眾黨'}, {'candNo': 12, 'tks': 7288, 'candVictor': ' ', 'tksRate': 3.73, 'name': '曾琳詒', 'party': '台灣動物保護黨'}, {'candNo': 13, 'tks': 11173, 'candVictor': ' ', 'tksRate': 5.72, 'name': '吳志剛', 'party': '國民黨'}, {'candNo': 14, 'tks': 12078, 'candVictor': '*', 'tksRate': 6.18, 'name': '徐立信', 'party': '無黨籍'}, {'candNo': 15, 'tks': 9159, 'candVictor': ' ', 'tksRate': 4.69, 'name': '吳沛憶', 'party': '民進黨'}, {'candNo': 16, 'tks': 7164, 'candVictor': ' ', 'tksRate': 3.67, 'name': '鍾小平', 'party': '國民黨'}, {'candNo': 17, 'tks': 11736, 'candVictor': '*', 'tksRate': 6.01, 'name': '郭智亭', 'party': '無黨籍'}, {'candNo': 18, 'tks': 11612, 'candVictor': ' ', 'tksRate': 5.95, 'name': '劉耀仁', 'party': '民進黨'}]",8,"['中正區', '萬華區']"
100,63000,1.0,台北市,6300006,台北市第6選舉區,直轄市議員,"[{'candNo': 1, 'tks': 13927, 'candVictor': '*', 'tksRate': 4.78, 'name': '陳聖文', 'party': '民進黨'}, {'candNo': 2, 'tks': 11177, 'candVictor': ' ', 'tksRate': 3.84, 'name': '楊植斗', 'party': '國民黨'}, {'candNo': 3, 'tks': 13638, 'candVictor': '*', 'tksRate': 4.68, 'name': '耿葳', 'party': '國民黨'}, {'candNo': 4, 'tks': 10388, 'candVictor': ' ', 'tksRate': 3.57, 'name': '鄭建炘', 'party': '臺灣人民共產黨'}, {'candNo': 5, 'tks': 11549, 'candVictor': '*', 'tksRate': 3.96, 'name': '林元敏', 'party': '無黨籍'}, {'candNo': 6, 'tks': 12496, 'candVictor': '*', 'tksRate': 4.29, 'name': '簡舒培', 'party': '民進黨'}, {'candNo': 7, 'tks': 8769, 'candVictor': ' ', 'tksRate': 3.01, 'name': '林穎孟', 'party': '無黨籍'}, {'candNo': 8, 'tks': 9288, 'candVictor': ' ', 'tksRate': 3.19, 'name': '陳錦祥', 'party': '國民黨'}, {'candNo': 9, 'tks': 9008, 'candVictor': ' ', 'tksRate': 3.09, 'name': '苗博雅', 'party': '社會民主黨'}, {'candNo': 10, 'tks': 12688, 'candVictor': '*', 'tksRate': 4.35, 'name': '王欣儀', 'party': '國民黨'}, {'candNo': 11, 'tks': 10451, 'candVictor': ' ', 'tksRate': 3.59, 'name': '徐弘庭', 'party': '國民黨'}, {'candNo': 12, 'tks': 13851, 'candVictor': '*', 'tksRate': 4.75, 'name': '徐正文', 'party': '無黨籍'}, {'candNo': 13, 'tks': 11033, 'candVictor': ' ', 'tksRate': 3.79, 'name': '鍾沛君', 'party': '國民黨'}, {'candNo': 14, 'tks': 10373, 'candVictor': ' ', 'tksRate': 3.56, 'name': '張志豪', 'party': '台灣民眾黨'}, {'candNo': 15, 'tks': 14332, 'candVictor': '*', 'tksRate': 4.92, 'name': '趙怡翔', 'party': '民進黨'}, {'candNo': 16, 'tks': 10188, 'candVictor': ' ', 'tksRate': 3.5, 'name': '林岳龍', 'party': '新黨'}, {'candNo': 17, 'tks': 10668, 'candVictor': ' ', 'tksRate': 3.66, 'name': '蘇恆', 'party': '無黨籍'}, {'candNo': 18, 'tks': 10528, 'candVictor': ' ', 'tksRate': 3.61, 'name': '李柏毅', 'party': '國民黨'}, {'candNo': 19, 'tks': 13077, 'candVictor': '*', 'tksRate': 4.49, 'name': '高揚凱', 'party': '國民黨'}, {'candNo': 20, 'tks': 13286, 'candVictor': '*', 'tksRate': 4.56, 'name': '詹晉鑒', 'party': '民進黨'}, {'candNo': 21, 'tks': 12177, 'candVictor': '*', 'tksRate': 4.18, 'name': '鄭淑娟', 'party': '無黨籍'}, {'candNo': 22, 'tks': 10501, 'candVictor': ' ', 'tksRate': 3.6, 'name': '華珮君', 'party': '台灣動物保護黨'}, {'candNo': 23, 'tks': 14191, 'candVictor': '*', 'tksRate': 4.87, 'name': '王閔生', 'party': '民進黨'}, {'candNo': 24, 'tks': 11420, 'candVictor': '*', 'tksRate': 3.92, 'name': '曾獻瑩', 'party': '無黨籍'}, {'candNo': 25, 'tks': 12374, 'candVictor': '*', 'tksRate': 4.25, 'name': '林泓泰', 'party': '時代力量'}]",13,"['大安區', '文山區']"
101,64000,1.0,高雄市,6400001,高雄市第1選舉區,直轄市議員,"[{'candNo': 1, 'tks': 8228, 'candVictor': ' ', 'tksRate': 12.35, 'name': '林富寶', 'party': '民進黨'}, {'candNo': 2, 'tks': 12025, 'candVictor': '*', 'tksRate': 18.04, 'name': '林慧欣', 'party': '民進黨'}, {'candNo': 3, 'tks': 12700, 'candVictor': '*', 'tksRate': 19.06, 'name': '林義迪', 'party': '國民黨'}, {'candNo': 4, 'tks': 9047, 'candVictor': ' ', 'tksRate': 13.58, 'name': '朱信強', 'party': '無黨團結聯盟'}]",3,"['桃源區', '那瑪夏區', '甲仙區', '六龜區', '杉林區', '內門區', '旗山區', '美濃區', '茂林區']"
102,64000,1.0,高雄市,6400002,高雄市第2選舉區,直轄市議員,"[{'candNo': 1, 'tks': 11245, 'candVictor': ' ', 'tksRate': 13.81, 'name': '黃明太', 'party': '民進黨'}, {'candNo': 2, 'tks': 11853, 'candVictor': ' ', 'tksRate': 14.56, 'name': '李柏融', 'party': '無黨籍'}, {'candNo': 3, 'tks': 16032, 'candVictor': '*', 'tksRate': 19.69, 'name': '鄭東元', 'party': '國民黨'}, {'candNo': 4, 'tks': 14005, 'candVictor': '*', 'tksRate': 17.2, 'name': '陳明澤', 'party': '民進黨'}, {'candNo': 5, 'tks': 13778, 'candVictor': ' ', 'tksRate': 16.92, 'name': '李亞築', 'party': '國民黨'}]",3,"['茄萣區', '湖內區', '路竹區', '阿蓮區', '田寮區']"
103,64000,1.0,高雄市,6400003,高雄市第3選舉區,直轄市議員,"[{'candNo': 1, 'tks': 21542, 'candVictor': '*', 'tksRate': 17.38, 'name': '陳慶鴻', 'party': '民進黨'}, {'candNo': 2, 'tks': 22854, 'candVictor': '*', 'tksRate': 18.44, 'name': '陸淑美', 'party': '國民黨'}, {'candNo': 3, 'tks': 14711, 'candVictor': ' ', 'tksRate': 11.87, 'name': '黃秋媖', 'party': '民進黨'}, {'candNo': 4, 'tks': 17103, 'candVictor': '*', 'tksRate': 13.8, 'name': '黃思學', 'party': '時代力量'}, {'candNo': 5, 'tks': 13948, 'candVictor': ' ', 'tksRate': 11.26, 'name': '宋立彬', 'party': '國民黨'}, {'candNo': 6, 'tks': 16945, 'candVictor': '*', 'tksRate': 13.67, 'name': '林志誠', 'party': '民進黨'}, {'candNo': 7, 'tks': 16810, 'candVictor': '*', 'tksRate': 13.57, 'name': '劉航遠', 'party': '台灣基進'}]",5,"['永安區', '岡山區', '燕巢區', '彌陀區', '梓官區', '橋頭區']"
104,64000,1.0,高雄市,6400004,高雄市第4選舉區,直轄市議員,"[{'candNo': 1, 'tks': 12836, 'candVictor': '*', 'tksRate': 5.77, 'name': '蘇柏銓', 'party': '無黨籍'}, {'candNo': 2, 'tks': 9567, 'candVictor': ' ', 'tksRate': 4.3, 'name': '陳玫娟', 'party': '國民黨'}, {'candNo': 3, 'tks': 15270, 'candVictor': '*', 'tksRate': 6.87, 'name': '陳子瑜', 'party': '台灣基進'}, {'candNo': 4, 'tks': 13991, 'candVictor': '*', 'tksRate': 6.29, 'name': '黃偵琳', 'party': '民進黨'}, {'candNo': 5, 'tks': 13624, 'candVictor': '*', 'tksRate': 6.13, 'name': '黃文志', 'party': '民進黨'}, {'candNo': 6, 'tks': 13656, 'candVictor': '*', 'tksRate': 6.14, 'name': '莊貽量', 'party': '台灣民眾黨'}, {'candNo': 7, 'tks': 10363, 'candVictor': ' ', 'tksRate': 4.66, 'name': '柳淑芳', 'party': '無黨籍'}, {'candNo': 8, 'tks': 11693, 'candVictor': ' ', 'tksRate': 5.26, 'name': '陳麗珍', 'party': '國民黨'}, {'candNo': 9, 'tks': 13790, 'candVictor': '*', 'tksRate': 6.2, 'name': '鄭侑青', 'party': '時代力量'}, {'candNo': 10, 'tks': 14449, 'candVictor': '*', 'tksRate': 6.5, 'name': '蘇博廷', 'party': '無黨籍'}, {'candNo': 11, 'tks': 9375, 'candVictor': ' ', 'tksRate': 4.22, 'name': '李雅芬', 'party': '國民黨'}, {'candNo': 12, 'tks': 10129, 'candVictor': ' ', 'tksRate': 4.56, 'name': '李雅慧', 'party': '民進黨'}, {'candNo': 13, 'tks': 10933, 'candVictor': ' ', 'tksRate': 4.92, 'name': '謝天助', 'party': '無黨籍'}, {'candNo': 14, 'tks': 10834, 'candVictor': ' ', 'tksRate': 4.87, 'name': '劉宥廷', 'party': '無黨籍'}, {'candNo': 15, 'tks': 12607, 'candVictor': ' ', 'tksRate': 5.67, 'name': '李眉蓁', 'party': '國民黨'}, {'candNo': 16, 'tks': 11427, 'candVictor': ' ', 'tksRate': 5.14, 'name': '吳佩蓉', 'party': '無黨籍'}, {'candNo': 17, 'tks': 15107, 'candVictor': '*', 'tksRate': 6.79, 'name': '陳善慧', 'party': '無黨籍'}, {'candNo': 18, 'tks': 12690, 'candVictor': '*', 'tksRate': 5.71, 'name': '白喬茵', 'party': '國民黨'}]",9,"['楠梓區', '左營區']"
105,64000,1.0,高雄市,6400005,高雄市第5選舉區,直轄市議員,"[{'candNo': 1, 'tks': 15165, 'candVictor': '*', 'tksRate': 12.7, 'name': '陳惠君', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 9992, 'candVictor': ' ', 'tksRate': 8.37, 'name': '吳彥輝', 'party': '無黨籍'}, {'candNo': 3, 'tks': 12756, 'candVictor': '*', 'tksRate': 10.68, 'name': '張婷婷', 'party': '台灣基進'}, {'candNo': 4, 'tks': 8811, 'candVictor': ' ', 'tksRate': 7.38, 'name': '邱俊憲', 'party': '民進黨'}, {'candNo': 5, 'tks': 15123, 'candVictor': '*', 'tksRate': 12.66, 'name': '王齡嬌', 'party': '無黨籍'}, {'candNo': 6, 'tks': 13651, 'candVictor': '*', 'tksRate': 11.43, 'name': '陳清茂', 'party': '無黨籍'}, {'candNo': 7, 'tks': 13507, 'candVictor': '*', 'tksRate': 11.31, 'name': '張勝富', 'party': '民進黨'}, {'candNo': 8, 'tks': 9421, 'candVictor': ' ', 'tksRate': 7.89, 'name': '江瑞鴻', 'party': '民進黨'}, {'candNo': 9, 'tks': 10398, 'candVictor': ' ', 'tksRate': 8.71, 'name': '劉佳達', 'party': '無黨籍'}, {'candNo': 10, 'tks': 10599, 'candVictor': ' ', 'tksRate': 8.88, 'name': '張惟晴', 'party': '國民黨'}]",5,"['大社區', '仁武區', '鳥松區', '大樹區']"
106,64000,1.0,高雄市,6400006,高雄市第6選舉區,直轄市議員,"[{'candNo': 1, 'tks': 8333, 'candVictor': ' ', 'tksRate': 8.1, 'name': '劉家榮', 'party': '台灣民眾黨'}, {'candNo': 2, 'tks': 11448, 'candVictor': '*', 'tksRate': 11.13, 'name': '李喬如', 'party': '民進黨'}, {'candNo': 3, 'tks': 7332, 'candVictor': ' ', 'tksRate': 7.13, 'name': '簡煥宗', 'party': '民進黨'}, {'candNo': 4, 'tks': 9111, 'candVictor': ' ', 'tksRate': 8.86, 'name': '陳美雅', 'party': '國民黨'}, {'candNo': 5, 'tks': 8398, 'candVictor': ' ', 'tksRate': 8.17, 'name': '蔡金晏', 'party': '國民黨'}]",4,"['鼓山區', '鹽埕區', '旗津區']"
107,64000,1.0,高雄市,6400007,高雄市第7選舉區,直轄市議員,"[{'candNo': 1, 'tks': 19475, 'candVictor': '*', 'tksRate': 9.93, 'name': '黃香菽', 'party': '國民黨'}, {'candNo': 2, 'tks': 14705, 'candVictor': ' ', 'tksRate': 7.5, 'name': '黃柏霖', 'party': '國民黨'}, {'candNo': 3, 'tks': 15342, 'candVictor': '*', 'tksRate': 7.82, 'name': '康裕成', 'party': '民進黨'}, {'candNo': 4, 'tks': 14618, 'candVictor': ' ', 'tksRate': 7.45, 'name': '童燕珍', 'party': '國民黨'}, {'candNo': 5, 'tks': 17682, 'candVictor': '*', 'tksRate': 9.02, 'name': '林武忠', 'party': '民進黨'}, {'candNo': 6, 'tks': 14866, 'candVictor': ' ', 'tksRate': 7.58, 'name': '鄭孟洳', 'party': '民進黨'}, {'candNo': 7, 'tks': 13640, 'candVictor': ' ', 'tksRate': 6.96, 'name': '曾俊傑', 'party': '國民黨'}, {'candNo': 8, 'tks': 14913, 'candVictor': '*', 'tksRate': 7.6, 'name': '張博洋', 'party': '台灣基進'}, {'candNo': 9, 'tks': 17089, 'candVictor': '*', 'tksRate': 8.71, 'name': '林于凱', 'party': '時代力量'}, {'candNo': 10, 'tks': 19998, 'candVictor': '*', 'tksRate': 10.2, 'name': '王文心', 'party': '無黨籍'}, {'candNo': 11, 'tks': 12946, 'candVictor': ' ', 'tksRate': 6.6, 'name': '何權峰', 'party': '民進黨'}, {'candNo': 12, 'tks': 20842, 'candVictor': '*', 'tksRate': 10.63, 'name': '陳建良', 'party': '無黨籍'}]",7,['三民區']
